tractkids,pop2010,percent_of_kids,povertyrate,,,,,POP2010,"Population, tract total"
NULL,3954,NULL,4,,,,,,
NULL,3176,NULL,9,,,,,,
NULL,5816,NULL,4.3,,,,,,
NULL,3692,NULL,9.5,,,,,,
NULL,4675,NULL,3.2,,,,,,
NULL,3388,NULL,2.4,,,,,,
NULL,5942,NULL,6.6,,,,,,
NULL,4425,NULL,5.8,,,,,,
NULL,7388,NULL,4.5,,,,,,
NULL,8346,NULL,5.3,,,,,,
NULL,3697,NULL,3,,,,,,
NULL,5429,NULL,3.5,,,,,,
NULL,3994,NULL,4.2,,,,,,
NULL,2149,NULL,10,,,,,,
NULL,3513,NULL,9.9,,,,,,
NULL,4212,NULL,7.9,,,,,,
NULL,3386,NULL,3.4,,,,,,
NULL,4629,NULL,4.7,,,,,,
NULL,6683,NULL,5.7,,,,,,
NULL,6525,NULL,3.6,,,,,,
NULL,4848,NULL,3.7,,,,,,
NULL,5394,NULL,4.9,,,,,,
NULL,6938,NULL,6.5,,,,,,
NULL,6726,NULL,7.7,,,,,,
NULL,6721,NULL,6.4,,,,,,
NULL,6181,NULL,20,,,,,,
NULL,4503,NULL,8,,,,,,
NULL,5812,NULL,16.6,,,,,,
NULL,5540,NULL,14.5,,,,,,
NULL,3394,NULL,20.2,,,,,,
NULL,4911,NULL,4,,,,,,
NULL,3113,NULL,4.8,,,,,,
NULL,8516,NULL,4,,,,,,
NULL,2426,NULL,15.7,,,,,,
NULL,1518,NULL,48.9,,,,,,
NULL,2737,NULL,38.7,,,,,,
NULL,3329,NULL,35.5,,,,,,
NULL,3687,NULL,41.8,,,,,,
NULL,4745,NULL,38.7,,,,,,
NULL,3979,NULL,32.8,,,,,,
NULL,3964,NULL,32.5,,,,,,
NULL,4476,NULL,28,,,,,,
NULL,3729,NULL,5.7,,,,,,
NULL,2777,NULL,6.4,,,,,,
NULL,4426,NULL,27.2,,,,,,
NULL,5913,NULL,25.8,,,,,,
NULL,5023,NULL,16.9,,,,,,
NULL,6873,NULL,34,,,,,,
NULL,5169,NULL,30.2,,,,,,
NULL,3892,NULL,26.2,,,,,,
NULL,5063,NULL,12.1,,,,,,
NULL,3396,NULL,20.9,,,,,,
NULL,1744,NULL,39.3,,,,,,
NULL,1581,NULL,17.2,,,,,,
NULL,5448,NULL,32.2,,,,,,
NULL,5360,NULL,36.8,,,,,,
NULL,5929,NULL,28,,,,,,
NULL,5926,NULL,15.5,,,,,,
NULL,3960,NULL,33.3,,,,,,
NULL,2914,NULL,13.6,,,,,,
NULL,6654,NULL,21.9,,,,,,
NULL,4841,NULL,3.3,,,,,,
NULL,4123,NULL,5.1,,,,,,
NULL,3622,NULL,3.2,,,,,,
NULL,3953,NULL,6.8,,,,,,
NULL,4284,NULL,7.2,,,,,,
NULL,4308,NULL,6.5,,,,,,
NULL,6407,NULL,9.4,,,,,,
NULL,4361,NULL,0.7,,,,,,
NULL,3950,NULL,5.6,,,,,,
NULL,3958,NULL,4.1,,,,,,
NULL,4126,NULL,3.4,,,,,,
NULL,6579,NULL,4.3,,,,,,
NULL,3088,NULL,4.7,,,,,,
NULL,8070,NULL,17.4,,,,,,
NULL,7176,NULL,13.6,,,,,,
NULL,4813,NULL,18,,,,,,
NULL,4029,NULL,18.1,,,,,,
NULL,6384,NULL,7.3,,,,,,
NULL,5135,NULL,3.1,,,,,,
NULL,3670,NULL,6.6,,,,,,
NULL,5290,NULL,12,,,,,,
NULL,3390,NULL,7.1,,,,,,
NULL,2603,NULL,7.8,,,,,,
NULL,3837,NULL,2.6,,,,,,
NULL,3310,NULL,2.3,,,,,,
NULL,4206,NULL,2.5,,,,,,
NULL,3443,NULL,1.9,,,,,,
NULL,5547,NULL,5.7,,,,,,
NULL,5563,NULL,3.1,,,,,,
NULL,3928,NULL,7.4,,,,,,
NULL,2485,NULL,4.5,,,,,,
NULL,2289,NULL,2.2,,,,,,
NULL,5112,NULL,10.3,,,,,,
NULL,4959,NULL,12.4,,,,,,
NULL,5569,NULL,11.8,,,,,,
NULL,4588,NULL,13.2,,,,,,
NULL,5434,NULL,8.6,,,,,,
NULL,4086,NULL,3.6,,,,,,
NULL,7897,NULL,3.3,,,,,,
NULL,6887,NULL,11.9,,,,,,
NULL,7726,NULL,3.3,,,,,,
NULL,7743,NULL,5.1,,,,,,
NULL,4176,NULL,4,,,,,,
NULL,4485,NULL,4.7,,,,,,
NULL,7689,NULL,3.4,,,,,,
NULL,2022,NULL,32.9,,,,,,
NULL,2505,NULL,13.7,,,,,,
NULL,2147,NULL,22.9,,,,,,
NULL,1747,NULL,7.6,,,,,,
NULL,5781,NULL,7.8,,,,,,
NULL,2518,NULL,8.1,,,,,,
NULL,2598,NULL,15.9,,,,,,
NULL,5741,NULL,20.2,,,,,,
NULL,2006,NULL,24.1,,,,,,
NULL,1869,NULL,26.7,,,,,,
NULL,5784,NULL,7.7,,,,,,
NULL,8018,NULL,5.4,,,,,,
NULL,3694,NULL,12.2,,,,,,
NULL,2128,NULL,14.8,,,,,,
NULL,3656,NULL,16,,,,,,
NULL,4808,NULL,5,,,,,,
NULL,3846,NULL,4.1,,,,,,
NULL,3244,NULL,3.8,,,,,,
NULL,2315,NULL,16.2,,,,,,
NULL,4327,NULL,4.5,,,,,,
NULL,4431,NULL,5.3,,,,,,
NULL,7905,NULL,4.2,,,,,,
NULL,5009,NULL,2.8,,,,,,
NULL,2496,NULL,3.3,,,,,,
NULL,4014,NULL,2.5,,,,,,
NULL,5043,NULL,3.6,,,,,,
NULL,6351,NULL,3.2,,,,,,
NULL,6811,NULL,10.4,,,,,,
NULL,5545,NULL,13.8,,,,,,
NULL,2546,NULL,12.3,,,,,,
NULL,2690,NULL,4.3,,,,,,
NULL,4692,NULL,5.6,,,,,,
NULL,3151,NULL,8.8,,,,,,
NULL,3822,NULL,7.2,,,,,,
NULL,5083,NULL,7.1,,,,,,
NULL,4065,NULL,15.2,,,,,,
NULL,4279,NULL,3.3,,,,,,
NULL,3327,NULL,3.4,,,,,,
NULL,2512,NULL,4.1,,,,,,
NULL,2852,NULL,1.5,,,,,,
NULL,5908,NULL,5.2,,,,,,
NULL,7309,NULL,1.5,,,,,,
NULL,7098,NULL,4.6,,,,,,
NULL,3340,NULL,7.4,,,,,,
NULL,3362,NULL,1.7,,,,,,
NULL,6791,NULL,2.8,,,,,,
NULL,5448,NULL,4.7,,,,,,
NULL,3434,NULL,3.5,,,,,,
NULL,5154,NULL,5.4,,,,,,
NULL,7837,NULL,1.9,,,,,,
NULL,5278,NULL,3.9,,,,,,
NULL,6049,NULL,3.5,,,,,,
NULL,5810,NULL,2.1,,,,,,
NULL,3653,NULL,3,,,,,,
NULL,6249,NULL,0.5,,,,,,
NULL,6809,NULL,4.1,,,,,,
NULL,6740,NULL,0.9,,,,,,
NULL,4856,NULL,7,,,,,,
NULL,2719,NULL,0.6,,,,,,
NULL,6979,NULL,12.8,,,,,,
NULL,7065,NULL,6.7,,,,,,
NULL,4229,NULL,7.3,,,,,,
NULL,6455,NULL,4.6,,,,,,
NULL,7134,NULL,10.8,,,,,,
NULL,6674,NULL,3.1,,,,,,
NULL,6009,NULL,1.3,,,,,,
NULL,5527,NULL,1.6,,,,,,
NULL,3878,NULL,4,,,,,,
NULL,2902,NULL,15.4,,,,,,
NULL,4349,NULL,5.5,,,,,,
NULL,5739,NULL,1.7,,,,,,
NULL,2330,NULL,6.1,,,,,,
NULL,4584,NULL,7.2,,,,,,
NULL,4852,NULL,56.5,,,,,,
NULL,3355,NULL,35.9,,,,,,
NULL,1969,NULL,41.4,,,,,,
NULL,2487,NULL,53.2,,,,,,
NULL,2498,NULL,48.5,,,,,,
NULL,5998,NULL,33.8,,,,,,
NULL,1987,NULL,26.2,,,,,,
NULL,3678,NULL,11.7,,,,,,
NULL,3928,NULL,23.1,,,,,,
NULL,3862,NULL,27.1,,,,,,
NULL,5535,NULL,16.7,,,,,,
NULL,4352,NULL,30,,,,,,
NULL,4915,NULL,20.7,,,,,,
NULL,3281,NULL,17.9,,,,,,
NULL,6221,NULL,15.7,,,,,,
NULL,2717,NULL,40.4,,,,,,
NULL,4252,NULL,6.8,,,,,,
NULL,2456,NULL,11.9,,,,,,
NULL,4920,NULL,7,,,,,,
NULL,4253,NULL,24.2,,,,,,
NULL,2689,NULL,37.5,,,,,,
NULL,2815,NULL,20.9,,,,,,
NULL,3437,NULL,23.7,,,,,,
NULL,2731,NULL,6.8,,,,,,
NULL,5395,NULL,12.9,,,,,,
NULL,3386,NULL,16.1,,,,,,
NULL,5852,NULL,5.2,,,,,,
NULL,6545,NULL,22.4,,,,,,
NULL,6503,NULL,10.3,,,,,,
NULL,5524,NULL,2.4,,,,,,
NULL,4653,NULL,2.2,,,,,,
NULL,4933,NULL,43.8,,,,,,
NULL,3367,NULL,14.2,,,,,,
NULL,7607,NULL,20.5,,,,,,
NULL,2406,NULL,2.3,,,,,,
NULL,3356,NULL,1.3,,,,,,
NULL,4247,NULL,4.1,,,,,,
NULL,6280,NULL,35.5,,,,,,
NULL,2055,NULL,20.4,,,,,,
NULL,2827,NULL,40.5,,,,,,
NULL,1295,NULL,5.7,,,,,,
NULL,3345,NULL,38.3,,,,,,
NULL,5156,NULL,4.8,,,,,,
NULL,5752,NULL,4,,,,,,
NULL,4099,NULL,10.9,,,,,,
NULL,3528,NULL,7.1,,,,,,
NULL,2805,NULL,5.1,,,,,,
NULL,3333,NULL,3.7,,,,,,
NULL,5266,NULL,8.7,,,,,,
NULL,6203,NULL,9.4,,,,,,
NULL,4917,NULL,13.1,,,,,,
NULL,4813,NULL,5.5,,,,,,
NULL,2847,NULL,4.6,,,,,,
NULL,6052,NULL,25.1,,,,,,
NULL,3134,NULL,13.3,,,,,,
NULL,4073,NULL,1.8,,,,,,
NULL,5915,NULL,21.7,,,,,,
NULL,3974,NULL,19.6,,,,,,
NULL,4768,NULL,14.8,,,,,,
NULL,4726,NULL,7.3,,,,,,
NULL,7691,NULL,3.9,,,,,,
NULL,7356,NULL,4.9,,,,,,
NULL,4496,NULL,8.5,,,,,,
NULL,2163,NULL,3.7,,,,,,
NULL,3527,NULL,7.3,,,,,,
NULL,4748,NULL,21.7,,,,,,
NULL,2114,NULL,3.1,,,,,,
NULL,4946,NULL,6.8,,,,,,
NULL,4079,NULL,18.9,,,,,,
NULL,2473,NULL,4.5,,,,,,
NULL,3919,NULL,6,,,,,,
NULL,4294,NULL,5.4,,,,,,
NULL,4343,NULL,17.7,,,,,,
NULL,3484,NULL,5.6,,,,,,
NULL,3540,NULL,6.9,,,,,,
NULL,2884,NULL,5.9,,,,,,
NULL,5297,NULL,3.1,,,,,,
NULL,2603,NULL,7,,,,,,
NULL,6322,NULL,9.2,,,,,,
NULL,5629,NULL,11.6,,,,,,
NULL,4338,NULL,2,,,,,,
NULL,2984,NULL,12.3,,,,,,
NULL,1922,NULL,4.9,,,,,,
NULL,2627,NULL,3.9,,,,,,
NULL,3429,NULL,9.7,,,,,,
NULL,7534,NULL,6.4,,,,,,
NULL,5105,NULL,5.9,,,,,,
NULL,4151,NULL,2.7,,,,,,
NULL,6109,NULL,8.3,,,,,,
NULL,5073,NULL,6,,,,,,
NULL,7308,NULL,4.4,,,,,,
NULL,5557,NULL,8.5,,,,,,
NULL,6662,NULL,44.6,,,,,,
NULL,4470,NULL,8.3,,,,,,
NULL,3632,NULL,6.6,,,,,,
NULL,2156,NULL,3.3,,,,,,
NULL,1749,NULL,6.1,,,,,,
NULL,4072,NULL,7.2,,,,,,
NULL,2097,NULL,0,,,,,,
NULL,4630,NULL,2.2,,,,,,
NULL,5056,NULL,3.1,,,,,,
NULL,3303,NULL,2.2,,,,,,
NULL,4980,NULL,4.7,,,,,,
NULL,2271,NULL,4.3,,,,,,
NULL,6177,NULL,17.9,,,,,,
NULL,5533,NULL,9.2,,,,,,
NULL,5984,NULL,6.8,,,,,,
NULL,3273,NULL,7.7,,,,,,
NULL,3243,NULL,4.7,,,,,,
NULL,2698,NULL,1.4,,,,,,
NULL,9318,NULL,2.6,,,,,,
NULL,5734,NULL,2.1,,,,,,
NULL,9161,NULL,3.2,,,,,,
NULL,6441,NULL,4,,,,,,
NULL,2339,NULL,0,,,,,,
NULL,5166,NULL,2.1,,,,,,
NULL,3939,NULL,2.3,,,,,,
NULL,6041,NULL,13.1,,,,,,
NULL,5504,NULL,2.6,,,,,,
NULL,6931,NULL,4.5,,,,,,
NULL,5485,NULL,2.3,,,,,,
NULL,4119,NULL,15.8,,,,,,
NULL,10289,NULL,49.9,,,,,,
NULL,6189,NULL,31.1,,,,,,
NULL,5946,NULL,18.2,,,,,,
NULL,3858,NULL,10.3,,,,,,
NULL,3878,NULL,4.8,,,,,,
NULL,5205,NULL,4.6,,,,,,
NULL,6430,NULL,36.5,,,,,,
NULL,4040,NULL,10.3,,,,,,
NULL,7007,NULL,20.8,,,,,,
NULL,4394,NULL,32.8,,,,,,
NULL,3397,NULL,25.6,,,,,,
NULL,2305,NULL,5.3,,,,,,
NULL,1863,NULL,3.7,,,,,,
NULL,1726,NULL,3.5,,,,,,
NULL,4570,NULL,4.8,,,,,,
NULL,4888,NULL,3.9,,,,,,
NULL,7964,NULL,4.4,,,,,,
NULL,4247,NULL,5.4,,,,,,
NULL,7240,NULL,9.2,,,,,,
NULL,2344,NULL,7.4,,,,,,
NULL,7466,NULL,3.2,,,,,,
NULL,4085,NULL,13.2,,,,,,
NULL,5819,NULL,15.2,,,,,,
NULL,8210,NULL,8,,,,,,
NULL,5132,NULL,3.3,,,,,,
NULL,4413,NULL,5.8,,,,,,
NULL,5506,NULL,13.7,,,,,,
NULL,5486,NULL,7.2,,,,,,
NULL,3830,NULL,4,,,,,,
NULL,6541,NULL,11.9,,,,,,
NULL,5041,NULL,14.2,,,,,,
NULL,12763,NULL,5.1,,,,,,
NULL,5017,NULL,12.6,,,,,,
NULL,4923,NULL,14.4,,,,,,
NULL,1981,NULL,15.7,,,,,,
NULL,4824,NULL,23.9,,,,,,
NULL,2561,NULL,15.7,,,,,,
NULL,5995,NULL,16.4,,,,,,
NULL,3740,NULL,12.1,,,,,,
NULL,4206,NULL,17.1,,,,,,
NULL,2068,NULL,28.5,,,,,,
NULL,3648,NULL,26.5,,,,,,
NULL,3875,NULL,23.9,,,,,,
NULL,2089,NULL,15.9,,,,,,
NULL,5798,NULL,6.3,,,,,,
NULL,4216,NULL,11.4,,,,,,
NULL,9633,NULL,13,,,,,,
NULL,5203,NULL,16.4,,,,,,
NULL,5276,NULL,11.3,,,,,,
NULL,3173,NULL,14.4,,,,,,
NULL,3859,NULL,10.6,,,,,,
NULL,9766,NULL,10.5,,,,,,
NULL,8857,NULL,11.2,,,,,,
NULL,3455,NULL,14.9,,,,,,
NULL,7085,NULL,14.2,,,,,,
NULL,4794,NULL,10.8,,,,,,
NULL,5226,NULL,18.9,,,,,,
NULL,2630,NULL,14.1,,,,,,
NULL,3790,NULL,11.4,,,,,,
NULL,6131,NULL,22.2,,,,,,
NULL,4146,NULL,14.2,,,,,,
NULL,5438,NULL,19.4,,,,,,
NULL,3194,NULL,20.9,,,,,,
NULL,2956,NULL,20.4,,,,,,
NULL,3647,NULL,26.4,,,,,,
NULL,2910,NULL,26.3,,,,,,
NULL,2649,NULL,40.4,,,,,,
NULL,2223,NULL,23.4,,,,,,
NULL,3260,NULL,14.1,,,,,,
NULL,1529,NULL,3.7,,,,,,
NULL,3468,NULL,2.7,,,,,,
NULL,2152,NULL,8.9,,,,,,
NULL,2303,NULL,15.4,,,,,,
NULL,2387,NULL,33.7,,,,,,
NULL,1918,NULL,32.9,,,,,,
NULL,1847,NULL,50.2,,,,,,
NULL,3271,NULL,42.6,,,,,,
NULL,3197,NULL,21.1,,,,,,
NULL,4671,NULL,23,,,,,,
NULL,3039,NULL,19.5,,,,,,
NULL,3922,NULL,22.2,,,,,,
NULL,2108,NULL,32.8,,,,,,
NULL,1917,NULL,24.4,,,,,,
NULL,3570,NULL,47,,,,,,
NULL,3275,NULL,46.6,,,,,,
NULL,4573,NULL,13.8,,,,,,
NULL,3422,NULL,13.5,,,,,,
NULL,1982,NULL,7.7,,,,,,
NULL,2861,NULL,12.4,,,,,,
NULL,4490,NULL,4.7,,,,,,
NULL,5579,NULL,12.8,,,,,,
NULL,4994,NULL,21.7,,,,,,
NULL,4631,NULL,7,,,,,,
NULL,2745,NULL,2.9,,,,,,
NULL,3163,NULL,4.5,,,,,,
NULL,2673,NULL,5,,,,,,
NULL,2246,NULL,4.8,,,,,,
NULL,3902,NULL,6.5,,,,,,
NULL,4605,NULL,8.5,,,,,,
NULL,3309,NULL,0.6,,,,,,
NULL,2024,NULL,5.6,,,,,,
NULL,4187,NULL,1.9,,,,,,
NULL,2367,NULL,1.6,,,,,,
NULL,3358,NULL,5.2,,,,,,
NULL,2816,NULL,6.9,,,,,,
NULL,3281,NULL,2.8,,,,,,
NULL,3974,NULL,3.3,,,,,,
NULL,4177,NULL,5.4,,,,,,
NULL,3338,NULL,7.3,,,,,,
NULL,4419,NULL,13.8,,,,,,
NULL,3152,NULL,9.5,,,,,,
NULL,4447,NULL,17,,,,,,
NULL,2611,NULL,24.8,,,,,,
NULL,4602,NULL,8.2,,,,,,
NULL,5410,NULL,9,,,,,,
NULL,2776,NULL,10.8,,,,,,
NULL,4421,NULL,15.4,,,,,,
NULL,4720,NULL,20.1,,,,,,
NULL,1823,NULL,6.1,,,,,,
NULL,2602,NULL,13.4,,,,,,
NULL,2697,NULL,23.9,,,,,,
NULL,1867,NULL,7.4,,,,,,
NULL,2605,NULL,5.2,,,,,,
NULL,6602,NULL,3,,,,,,
NULL,7472,NULL,2.5,,,,,,
NULL,3147,NULL,0.2,,,,,,
NULL,4833,NULL,2.9,,,,,,
NULL,4074,NULL,6.7,,,,,,
NULL,5929,NULL,3,,,,,,
NULL,1891,NULL,18.6,,,,,,
NULL,6127,NULL,5.8,,,,,,
NULL,5753,NULL,15.2,,,,,,
NULL,6160,NULL,0.8,,,,,,
NULL,5526,NULL,3.5,,,,,,
NULL,3132,NULL,13.9,,,,,,
NULL,3710,NULL,17.5,,,,,,
NULL,3904,NULL,11,,,,,,
NULL,5464,NULL,4.6,,,,,,
NULL,2833,NULL,3.6,,,,,,
NULL,4983,NULL,5.4,,,,,,
NULL,7780,NULL,5.8,,,,,,
NULL,5276,NULL,15.3,,,,,,
NULL,4857,NULL,15.1,,,,,,
NULL,1627,NULL,9,,,,,,
NULL,7009,NULL,12.4,,,,,,
NULL,3220,NULL,32.8,,,,,,
NULL,5237,NULL,14.7,,,,,,
NULL,3473,NULL,8.9,,,,,,
NULL,2113,NULL,63.7,,,,,,
NULL,6439,NULL,64.5,,,,,,
NULL,1927,NULL,2.6,,,,,,
NULL,4720,NULL,13.9,,,,,,
NULL,5416,NULL,7.9,,,,,,
NULL,2974,NULL,9.5,,,,,,
NULL,3927,NULL,8.4,,,,,,
NULL,10215,NULL,5.9,,,,,,
NULL,8470,NULL,2.8,,,,,,
NULL,6318,NULL,5.2,,,,,,
NULL,7684,NULL,2.3,,,,,,
NULL,7061,NULL,5.9,,,,,,
NULL,7133,NULL,21.1,,,,,,
NULL,4975,NULL,6,,,,,,
NULL,4726,NULL,16.2,,,,,,
NULL,4843,NULL,8.8,,,,,,
NULL,2209,NULL,12.4,,,,,,
NULL,6059,NULL,20,,,,,,
NULL,5371,NULL,12.2,,,,,,
NULL,3450,NULL,4.5,,,,,,
NULL,5929,NULL,12.6,,,,,,
NULL,3190,NULL,25.2,,,,,,
NULL,2848,NULL,25.4,,,,,,
NULL,2338,NULL,17.9,,,,,,
NULL,2416,NULL,21.7,,,,,,
NULL,3319,NULL,19.3,,,,,,
NULL,2801,NULL,14.8,,,,,,
NULL,1954,NULL,11.1,,,,,,
NULL,2688,NULL,3.1,,,,,,
NULL,5053,NULL,2.9,,,,,,
NULL,7434,NULL,1.9,,,,,,
NULL,7491,NULL,7.9,,,,,,
NULL,5828,NULL,9.8,,,,,,
NULL,2988,NULL,12.5,,,,,,
NULL,11362,NULL,1.4,,,,,,
NULL,6456,NULL,2.5,,,,,,
NULL,11407,NULL,8.6,,,,,,
NULL,4307,NULL,5,,,,,,
NULL,5747,NULL,6.9,,,,,,
NULL,6828,NULL,4.3,,,,,,
NULL,2235,NULL,3.1,,,,,,
NULL,4111,NULL,4.9,,,,,,
NULL,3769,NULL,6.6,,,,,,
NULL,4445,NULL,3.6,,,,,,
NULL,4311,NULL,15.6,,,,,,
NULL,5497,NULL,9,,,,,,
NULL,3195,NULL,16.6,,,,,,
NULL,6917,NULL,25.4,,,,,,
NULL,4995,NULL,16.9,,,,,,
NULL,3794,NULL,15.9,,,,,,
NULL,3403,NULL,13.8,,,,,,
NULL,3713,NULL,9.7,,,,,,
NULL,4996,NULL,22,,,,,,
NULL,4738,NULL,19,,,,,,
NULL,4472,NULL,18.7,,,,,,
NULL,3502,NULL,8.5,,,,,,
NULL,5329,NULL,25.4,,,,,,
NULL,6136,NULL,13.9,,,,,,
NULL,5057,NULL,19.7,,,,,,
NULL,5557,NULL,19.2,,,,,,
NULL,3584,NULL,11.4,,,,,,
NULL,2036,NULL,14,,,,,,
NULL,3931,NULL,10.4,,,,,,
NULL,4353,NULL,7.7,,,,,,
NULL,1506,NULL,5.4,,,,,,
NULL,3569,NULL,8.9,,,,,,
NULL,4748,NULL,11.9,,,,,,
NULL,6256,NULL,6.9,,,,,,
NULL,2244,NULL,1.8,,,,,,
NULL,4243,NULL,3.8,,,,,,
NULL,4720,NULL,2.9,,,,,,
NULL,4200,NULL,7,,,,,,
NULL,4205,NULL,7.4,,,,,,
NULL,2724,NULL,8.8,,,,,,
NULL,4540,NULL,8.4,,,,,,
NULL,652,NULL,3.9,,,,,,
NULL,1164,NULL,4.2,,,,,,
NULL,900,NULL,3.5,,,,,,
NULL,1267,NULL,9,,,,,,
NULL,926,NULL,5.3,,,,,,
NULL,840,NULL,0.4,,,,,,
NULL,710,NULL,8.3,,,,,,
NULL,699,NULL,2.5,,,,,,
NULL,4936,NULL,4.7,,,,,,
NULL,2742,NULL,9,,,,,,
NULL,4532,NULL,6.6,,,,,,
NULL,2762,NULL,3.9,,,,,,
NULL,2426,NULL,7.3,,,,,,
NULL,3578,NULL,10.7,,,,,,
NULL,5092,NULL,13.5,,,,,,
NULL,3984,NULL,5,,,,,,
NULL,5613,NULL,6,,,,,,
NULL,4882,NULL,21,,,,,,
NULL,4190,NULL,20.9,,,,,,
NULL,4565,NULL,12,,,,,,
NULL,4890,NULL,5.6,,,,,,
NULL,3916,NULL,0,,,,,,
NULL,5425,NULL,16.8,,,,,,
NULL,6233,NULL,17.4,,,,,,
NULL,1455,NULL,9.2,,,,,,
NULL,3376,NULL,4.7,,,,,,
NULL,3189,NULL,3.4,,,,,,
NULL,4539,NULL,5.3,,,,,,
NULL,4620,NULL,13.2,,,,,,
NULL,3364,NULL,12.6,,,,,,
NULL,6709,NULL,13.5,,,,,,
NULL,2869,NULL,10.4,,,,,,
NULL,7175,NULL,5.2,,,,,,
NULL,2092,NULL,2.1,,,,,,
NULL,7436,NULL,4.7,,,,,,
NULL,3442,NULL,20.7,,,,,,
NULL,4779,NULL,4.6,,,,,,
NULL,5008,NULL,4.3,,,,,,
NULL,3955,NULL,4.4,,,,,,
NULL,6857,NULL,10.2,,,,,,
NULL,3078,NULL,4.8,,,,,,
NULL,2998,NULL,6.5,,,,,,
NULL,5911,NULL,2.8,,,,,,
NULL,3957,NULL,2.6,,,,,,
NULL,2644,NULL,4.9,,,,,,
NULL,3514,NULL,22.6,,,,,,
NULL,4480,NULL,24.2,,,,,,
NULL,4016,NULL,11.1,,,,,,
NULL,1969,NULL,9.5,,,,,,
NULL,2340,NULL,12.9,,,,,,
NULL,3813,NULL,9.2,,,,,,
NULL,5309,NULL,12.1,,,,,,
NULL,4648,NULL,16.7,,,,,,
NULL,3442,NULL,7.7,,,,,,
NULL,3087,NULL,9.2,,,,,,
NULL,2974,NULL,6.5,,,,,,
NULL,2036,NULL,18.3,,,,,,
NULL,3618,NULL,9.1,,,,,,
NULL,2554,NULL,13.9,,,,,,
NULL,5973,NULL,14.5,,,,,,
NULL,2166,NULL,6.2,,,,,,
NULL,5233,NULL,15.6,,,,,,
NULL,5226,NULL,11.1,,,,,,
NULL,3773,NULL,22.9,,,,,,
NULL,4277,NULL,21.3,,,,,,
NULL,3962,NULL,10.6,,,,,,
NULL,3398,NULL,22.3,,,,,,
NULL,2885,NULL,8.8,,,,,,
NULL,4913,NULL,15.4,,,,,,
NULL,3198,NULL,6.8,,,,,,
NULL,2134,NULL,10.6,,,,,,
NULL,4347,NULL,16.3,,,,,,
NULL,3740,NULL,19.4,,,,,,
NULL,4208,NULL,18.9,,,,,,
NULL,5763,NULL,27.2,,,,,,
NULL,4614,NULL,7.7,,,,,,
NULL,4474,NULL,4.4,,,,,,
NULL,3745,NULL,2.7,,,,,,
NULL,2797,NULL,3.6,,,,,,
NULL,2708,NULL,4.5,,,,,,
NULL,3342,NULL,2.1,,,,,,
NULL,2771,NULL,5.1,,,,,,
NULL,3255,NULL,6.2,,,,,,
NULL,4572,NULL,7.4,,,,,,
NULL,3028,NULL,14.1,,,,,,
NULL,3986,NULL,26.9,,,,,,
NULL,1802,NULL,11.8,,,,,,
NULL,2143,NULL,6.4,,,,,,
NULL,2922,NULL,18.6,,,,,,
NULL,2087,NULL,13.1,,,,,,
NULL,2690,NULL,18.6,,,,,,
NULL,1955,NULL,10.7,,,,,,
NULL,6021,NULL,10.8,,,,,,
NULL,6077,NULL,6.8,,,,,,
NULL,5051,NULL,10.7,,,,,,
NULL,6671,NULL,16.9,,,,,,
NULL,6756,NULL,24.1,,,,,,
NULL,2830,NULL,14.1,,,,,,
NULL,2998,NULL,26.7,,,,,,
NULL,33,NULL,0,,,,,,
NULL,2139,NULL,35,,,,,,
NULL,2531,NULL,12,,,,,,
NULL,1909,NULL,3.7,,,,,,
NULL,3775,NULL,3.4,,,,,,
NULL,1949,NULL,11.2,,,,,,
NULL,2084,NULL,4.7,,,,,,
NULL,3670,NULL,45.2,,,,,,
NULL,2179,NULL,4.7,,,,,,
NULL,2812,NULL,2.3,,,,,,
NULL,2911,NULL,38,,,,,,
NULL,2794,NULL,7.2,,,,,,
NULL,3012,NULL,5.4,,,,,,
NULL,3546,NULL,34,,,,,,
NULL,2414,NULL,70,,,,,,
NULL,2859,NULL,36.2,,,,,,
NULL,3310,NULL,26.9,,,,,,
NULL,3063,NULL,53.7,,,,,,
NULL,2587,NULL,22,,,,,,
NULL,3038,NULL,60.3,,,,,,
NULL,3499,NULL,30.5,,,,,,
NULL,4541,NULL,44.8,,,,,,
NULL,2425,NULL,46.5,,,,,,
NULL,2451,NULL,49.8,,,,,,
NULL,4355,NULL,21.2,,,,,,
NULL,4044,NULL,34.3,,,,,,
NULL,3644,NULL,21.2,,,,,,
NULL,3447,NULL,28.8,,,,,,
NULL,5187,NULL,34.3,,,,,,
NULL,3867,NULL,28.8,,,,,,
NULL,2486,NULL,39.3,,,,,,
NULL,2007,NULL,28.6,,,,,,
NULL,3293,NULL,27.3,,,,,,
NULL,3446,NULL,22.7,,,,,,
NULL,2347,NULL,19.6,,,,,,
NULL,2139,NULL,18.8,,,,,,
NULL,3646,NULL,37.2,,,,,,
NULL,2922,NULL,30.8,,,,,,
NULL,3822,NULL,23.1,,,,,,
NULL,1774,NULL,15.7,,,,,,
NULL,2784,NULL,3.7,,,,,,
NULL,3031,NULL,4.1,,,,,,
NULL,2910,NULL,0.8,,,,,,
NULL,2918,NULL,6.9,,,,,,
NULL,2279,NULL,4.8,,,,,,
NULL,2206,NULL,2.7,,,,,,
NULL,2149,NULL,10.3,,,,,,
NULL,1489,NULL,8.2,,,,,,
